gene_id	AGI_LocusCode
1006228619	AT3G28070
1009021811	AT3G28070
1005714482	AT3G28080
6530297136	AT3G28080
2091392	AT3G28080
2091337	AT3G28100
2091347	AT3G28110
2091357	AT3G28120
2091367	AT3G28130
1006227838	AT3G28130
1005714481	AT3G28140
2091377	AT3G28140
2091387	AT3G28150
2829768	AT3G28153
3437978	AT3G28155
1006228598	AT3G28157
2089744	AT3G28160
2089724	AT3G28170
2089729	AT3G28180
2089734	AT3G28190
4515101540	AT3G28193
2098307	AT3G28200
2098312	AT3G28210
4515101541	AT3G28216
2098317	AT3G28220
4515101542	AT3G28223
4515101543	AT3G28230
2095389	AT3G28230
2095434	AT3G28240
4515101544	AT3G28243
2095439	AT3G28250
2095444	AT3G28260
2095394	AT3G28270
1005714444	AT3G28270
2095399	AT3G28280
2095409	AT3G28290
4515101545	AT3G28291
2830185	AT3G28295
2830180	AT3G28300
2095424	AT3G28310
2830174	AT3G28315
2095404	AT3G28320
4515101546	AT3G28321
2095414	AT3G28330
2095419	AT3G28340
3438234	AT3G28345
2088901	AT3G28350
2088911	AT3G28360
2088921	AT3G28370
2088926	AT3G28380
2088941	AT3G28390
2088951	AT3G28400
2088881	AT3G28410
1006228594	AT3G28412
504953606	AT3G28415
2088906	AT3G28420
2088916	AT3G28430
4515101547	AT3G28440
2088936	AT3G28450
504953607	AT3G28455
2088946	AT3G28460
2088956	AT3G28470
2088886	AT3G28480
6530297137	AT3G28480
2088891	AT3G28490
2098652	AT3G28500
2098657	AT3G28510
2098637	AT3G28520
2098642	AT3G28530
2098647	AT3G28540
1009021709	AT3G28540
2095461	AT3G28550
2095466	AT3G28560
2095501	AT3G28570
2095511	AT3G28580
2095521	AT3G28590
2095531	AT3G28600
2095536	AT3G28610
5019474270	AT3G28611
2095541	AT3G28620
2095546	AT3G28630
1005714443	AT3G28630
2095471	AT3G28640
2095476	AT3G28650
2095486	AT3G28660
2095496	AT3G28670
4515101548	AT3G28674
2095506	AT3G28680
1005714442	AT3G28685
1009021704	AT3G28690
5019474271	AT3G28690
2095516	AT3G28690
1005714441	AT3G28695
6530297138	AT3G28700
2095526	AT3G28700
2830190	AT3G28705
2095481	AT3G28710
3438283	AT3G28715
6530297139	AT3G28715
2098422	AT3G28720
2098412	AT3G28730
2098417	AT3G28740
2098432	AT3G28750
2098427	AT3G28760
1009021706	AT3G28760
2098442	AT3G28770
2098382	AT3G28780
2098392	AT3G28790
2098402	AT3G28800
2098437	AT3G28810
2098447	AT3G28820
2098387	AT3G28830
2098397	AT3G28840
2098407	AT3G28850
2829740	AT3G28855
1006228613	AT3G28857
2090733	AT3G28860
2829745	AT3G28865
2090743	AT3G28870
2090748	AT3G28880
2090753	AT3G28890
5019474272	AT3G28890
4515101549	AT3G28899
2090758	AT3G28900
2090763	AT3G28910
2829750	AT3G28915
1006228612	AT3G28917
4515101550	AT3G28918
2095156	AT3G28920
5019474273	AT3G28923
504953621	AT3G28925
2086986	AT3G28930
2087041	AT3G28940
2829374	AT3G28945
2086996	AT3G28950
2829379	AT3G28955
504953620	AT3G28956
504953619	AT3G28958
2087011	AT3G28960
2087021	AT3G28970
2087031	AT3G28980
4010712645	AT3G28985
2086991	AT3G28990
2087001	AT3G29000
2087006	AT3G29010
2087016	AT3G29020
4010712646	AT3G29020
2087026	AT3G29030
2829384	AT3G29032
504953622	AT3G29033
1005714534	AT3G29034
3438156	AT3G29035
4515101551	AT3G29036
5019474274	AT3G29037
2092792	AT3G29040
2092797	AT3G29050
2092782	AT3G29060
2092787	AT3G29070
3438222	AT3G29075
2830137	AT3G29076
5019474275	AT3G29077
2830117	AT3G29078
2094641	AT3G29080
2094651	AT3G29090
1005714450	AT3G29095
6530297140	AT3G29100
2094661	AT3G29100
2830127	AT3G29105
2094666	AT3G29110
2094686	AT3G29120
2094636	AT3G29130
6530297141	AT3G29130
2094646	AT3G29140
2094656	AT3G29150
4010712647	AT3G29152
2830122	AT3G29153
2830132	AT3G29156
2094671	AT3G29160
1006228642	AT3G29160
1006228643	AT3G29160
2094676	AT3G29170
2830036	AT3G29175
2093867	AT3G29180
6530297142	AT3G29180
1005714447	AT3G29185
2094796	AT3G29185
2830154	AT3G29187
2094826	AT3G29190
4515101552	AT3G29195
2094831	AT3G29200
2830144	AT3G29205
2094791	AT3G29210
2094801	AT3G29220
504953583	AT3G29225
2094811	AT3G29230
2094816	AT3G29240
1005714446	AT3G29240
4515101553	AT3G29250
2094806	AT3G29250
4515101554	AT3G29252
2830149	AT3G29255
2094821	AT3G29260
2091295	AT3G29265
2091300	AT3G29270
1006227837	AT3G29270
2091305	AT3G29280
2091285	AT3G29290
2091290	AT3G29300
504953597	AT3G29305
2093781	AT3G29310
2093786	AT3G29320
2093796	AT3G29330
6530297143	AT3G29330
2093806	AT3G29340
2093816	AT3G29350
1005714351	AT3G29350
1009021740	AT3G29360
2093826	AT3G29360
2830030	AT3G29365
2093841	AT3G29370
3701386	AT3G29375
6530297144	AT3G29375
2093851	AT3G29380
504953586	AT3G29385
2093791	AT3G29390
2093801	AT3G29400
2093811	AT3G29410
2093821	AT3G29420
2093831	AT3G29430
4515101555	AT3G29431
2093836	AT3G29440
2093846	AT3G29450
2093776	AT3G29460
2093771	AT3G29470
2096575	AT3G29480
2096580	AT3G29510
2830239	AT3G29515
2096585	AT3G29520
2830244	AT3G29525
2096570	AT3G29540
1006228662	AT3G29545
1006228660	AT3G29550
504953585	AT3G29560
2094161	AT3G29570
2830098	AT3G29572
2094166	AT3G29575
1009021735	AT3G29575
4010712648	AT3G29575
2830022	AT3G29577
2830017	AT3G29578
2093649	AT3G29580
2093619	AT3G29590
2829992	AT3G29595
2093629	AT3G29600
2093639	AT3G29610
2830002	AT3G29612
2830012	AT3G29615
2829987	AT3G29618
2093624	AT3G29620
2093634	AT3G29630
2829997	AT3G29632
4515101556	AT3G29633
2830007	AT3G29634
3438243	AT3G29635
504953564	AT3G29636
504953563	AT3G29638
4010712649	AT3G29639
2096625	AT3G29640
2830261	AT3G29641
2830266	AT3G29642
2830250	AT3G29643
4010712650	AT3G29644
4010712651	AT3G29644
2830255	AT3G29647
2829798	AT3G29648
2091802	AT3G29650
2091842	AT3G29660
2091797	AT3G29670
2091807	AT3G29680
2091817	AT3G29690
2829823	AT3G29695
2091832	AT3G29700
2091837	AT3G29710
2091787	AT3G29720
2829803	AT3G29725
2829808	AT3G29727
2091812	AT3G29730
2829818	AT3G29732
2829833	AT3G29734
2829843	AT3G29736
2829853	AT3G29738
504953593	AT3G29739
2091782	AT3G29740
2091792	AT3G29750
2829813	AT3G29755
2091822	AT3G29760
2829828	AT3G29762
3702427	AT3G29763
2830714	AT3G29764
3702431	AT3G29765
2829858	AT3G29766
2830719	AT3G29767
2830729	AT3G29768
2830769	AT3G29769
2100586	AT3G29770
2830739	AT3G29771
2830749	AT3G29772
2830759	AT3G29773
2830774	AT3G29774
2830754	AT3G29775
2830724	AT3G29776
2830734	AT3G29777
2830744	AT3G29778
2830764	AT3G29779
2100581	AT3G29780
2830779	AT3G29781
2086575	AT3G29782
2830784	AT3G29783
2086630	AT3G29784
504953509	AT3G29785
504953508	AT3G29786
2829331	AT3G29787
4515101557	AT3G29788
5019474276	AT3G29789
2086580	AT3G29790
2829346	AT3G29791
2829326	AT3G29792
2829351	AT3G29796
4010712652	AT3G29797
2829336	AT3G29798
2086590	AT3G29800
2829341	AT3G29805
2086600	AT3G29810
2086610	AT3G29820
2086620	AT3G29830
2829356	AT3G29970
2086585	AT3G30110
2086595	AT3G30120
2829321	AT3G30122
2830559	AT3G30145
2830564	AT3G30147
2098786	AT3G30150
2098791	AT3G30160
2098796	AT3G30170
2098801	AT3G30180
2830569	AT3G30183
2830574	AT3G30187
2089816	AT3G30190
2089806	AT3G30200
2089811	AT3G30210
2829601	AT3G30211
2829606	AT3G30212
2829616	AT3G30213
2829621	AT3G30214
2829626	AT3G30216
2829596	AT3G30218
2829611	AT3G30219
2089821	AT3G30220
4515101558	AT3G30222
2089826	AT3G30230
5019474277	AT3G30235
2089831	AT3G30240
1009021969	AT3G30245
4010712653	AT3G30247
2089801	AT3G30250
2102870	AT3G30260
2102935	AT3G30280
5019474278	AT3G30281
2102875	AT3G30290
2102885	AT3G30300
2102895	AT3G30310
2102905	AT3G30320
2102915	AT3G30330
2830972	AT3G30335
2102880	AT3G30340
1005714364	AT3G30345
6530297145	AT3G30350
2102890	AT3G30350
2102900	AT3G30360
2102910	AT3G30370
2102920	AT3G30380
5019474279	AT3G30380
4010712654	AT3G30383
4010712655	AT3G30384
4010712656	AT3G30385
4010712657	AT3G30386
4010712658	AT3G30387
4010712659	AT3G30388
1009021911	AT3G30390
2102925	AT3G30390
4515101559	AT3G30391
2830051	AT3G30393
2830076	AT3G30396
2093876	AT3G30400
2830041	AT3G30405
2093881	AT3G30410
2830046	AT3G30411
2830061	AT3G30413
2830056	AT3G30415
2830071	AT3G30416
2830066	AT3G30418
2093886	AT3G30420
2093324	AT3G30430
2829964	AT3G30433
2829969	AT3G30436
2093354	AT3G30440
2093359	AT3G30450
2829949	AT3G30455
4515101560	AT3G30456
2093334	AT3G30460
2829954	AT3G30465
2093349	AT3G30470
2093329	AT3G30480
2093339	AT3G30490
2093344	AT3G30500
2829959	AT3G30505
3701325	AT3G30510
2092584	AT3G30520
2092594	AT3G30530
2092609	AT3G30540
2092619	AT3G30550
2092629	AT3G30560
2092639	AT3G30570
2092644	AT3G30580
1006228627	AT3G30582
2829921	AT3G30585
1006228628	AT3G30587
2092589	AT3G30590
2092599	AT3G30600
2092604	AT3G30610
2092614	AT3G30620
2092624	AT3G30630
2092634	AT3G30640
504953589	AT3G30645
2092649	AT3G30650
3438144	AT3G30655
2088674	AT3G30660
2829467	AT3G30663
2829487	AT3G30665
2829492	AT3G30668
2088691	AT3G30670
2088696	AT3G30680
2829462	AT3G30685
2088681	AT3G30690
2829477	AT3G30695
2088686	AT3G30700
2829472	AT3G30703
4515101561	AT3G30705
2829482	AT3G30708
2828842	AT3G30709
2079470	AT3G30710
2828882	AT3G30711
2828887	AT3G30712
2828837	AT3G30713
5019474280	AT3G30714
2828847	AT3G30715
2828857	AT3G30716
2828867	AT3G30717
2828877	AT3G30718
2828852	AT3G30719
2079465	AT3G30720
2828862	AT3G30721
2828872	AT3G30722
2830877	AT3G30724
1005714376	AT3G30725
2830882	AT3G30727
2101752	AT3G30730
2830867	AT3G30733
2830872	AT3G30737
2101757	AT3G30740
2829545	AT3G30742
2829540	AT3G30743
2829550	AT3G30744
2829555	AT3G30745
2829575	AT3G30746
2829565	AT3G30747
2829535	AT3G30748
2829585	AT3G30749
2089700	AT3G30750
504953603	AT3G30751
504953601	AT3G30755
2089710	AT3G30760
2829560	AT3G30763
2829570	AT3G30764
2829580	AT3G30765
504953602	AT3G30766
2829590	AT3G30767
4515101562	AT3G30768
4515101563	AT3G30769
2089695	AT3G30770
3437894	AT3G30775
4515101564	AT3G30778
2075095	AT3G30780
2075100	AT3G30790
2075105	AT3G30800
2828472	AT3G30802
1006227823	AT3G30803
2829175	AT3G30805
2085799	AT3G30810
2829225	AT3G30811
2829235	AT3G30812
2829255	AT3G30813
2829250	AT3G30814
2829170	AT3G30815
504953627	AT3G30816
2829200	AT3G30817
2829205	AT3G30818
2829180	AT3G30819
2085804	AT3G30820
2829190	AT3G30821
2829215	AT3G30825
1006228559	AT3G30827
2085809	AT3G30830
2829230	AT3G30831
2829240	AT3G30832
2829245	AT3G30833
2829185	AT3G30834
2829220	AT3G30835
2829195	AT3G30836
2829210	AT3G30837
2829655	AT3G30838
1006228560	AT3G30839
2090081	AT3G30840
2829675	AT3G30841
2829665	AT3G30842
2090071	AT3G30843
2829650	AT3G30844
2090076	AT3G30845
2829645	AT3G30846
2829640	AT3G30847
504953598	AT3G30848
4515101565	AT3G30849
2829635	AT3G30852
2829680	AT3G30859
2829660	AT3G30867
2829685	AT3G30875
2829670	AT3G30885
5019474281	AT3G31005
2830699	AT3G31023
4515101566	AT3G31051
4515101567	AT3G31068
2830704	AT3G31161
2099788	AT3G31300
2099753	AT3G31310
2830658	AT3G31312
2830628	AT3G31314
2830653	AT3G31317
2099763	AT3G31320
2099743	AT3G31330
2099798	AT3G31340
2099748	AT3G31350
2830623	AT3G31355
2830613	AT3G31356
2830673	AT3G31357
2830603	AT3G31358
2830593	AT3G31359
2099758	AT3G31360
2830668	AT3G31365
2830663	AT3G31367
2099768	AT3G31370
2830598	AT3G31373
2830648	AT3G31374
2830608	AT3G31375
2830618	AT3G31377
2099783	AT3G31380
2099793	AT3G31390
2830643	AT3G31395
2099738	AT3G31400
4515101568	AT3G31401
5019474282	AT3G31402
5019474283	AT3G31402
2830633	AT3G31403
2830638	AT3G31406
2099773	AT3G31410
2099815	AT3G31420
1006228693	AT3G31422
2830684	AT3G31425
2099825	AT3G31430
2099865	AT3G31440
4010712660	AT3G31442
2099845	AT3G31450
2099855	AT3G31460
2099860	AT3G31470
2830679	AT3G31475
2099850	AT3G31490
2099840	AT3G31500
2099820	AT3G31510
2099830	AT3G31530
2099835	AT3G31540
2830518	AT3G31630
2830523	AT3G31720
2830528	AT3G31810
2098616	AT3G31900
2830553	AT3G31902
2830538	AT3G31903
2830513	AT3G31904
2830533	AT3G31905
2830543	AT3G31906
2830548	AT3G31908
504953530	AT3G31909
2098606	AT3G31910
2098611	AT3G31915
3702095	AT3G31920
3702091	AT3G31930
2829145	AT3G31935
2085276	AT3G31940
2829150	AT3G31945
2085291	AT3G31950
2829155	AT3G31955
2085306	AT3G31960
2085261	AT3G31970
2085286	AT3G31980
2085296	AT3G31990
1006227834	AT3G31993
1006228552	AT3G31996
2085301	AT3G32000
2085311	AT3G32010
1006228553	AT3G32020
2831108	AT3G32021
2831073	AT3G32022
1006228737	AT3G32023
2831078	AT3G32024
2831083	AT3G32026
1006228738	AT3G32027
2831088	AT3G32028
2831093	AT3G32029
2114413	AT3G32030
2831098	AT3G32031
2831103	AT3G32032
1006228739	AT3G32033
2831068	AT3G32035
4515101569	AT3G32036
2079027	AT3G32040
2828717	AT3G32043
2828707	AT3G32047
2079037	AT3G32050
4515101570	AT3G32052
2079047	AT3G32060
2079062	AT3G32070
2079072	AT3G32080
2079082	AT3G32090
2828747	AT3G32091
2828692	AT3G32092
2828702	AT3G32093
2828712	AT3G32095
2079052	AT3G32100
2079057	AT3G32110
2828727	AT3G32112
2828732	AT3G32115
2828737	AT3G32116
2828697	AT3G32118
2079032	AT3G32120
2079042	AT3G32130
2828722	AT3G32135
2079087	AT3G32140
2079067	AT3G32150
2079077	AT3G32160
2828742	AT3G32164
2828752	AT3G32168
2829163	AT3G32172
2829094	AT3G32176
2084622	AT3G32180
2084632	AT3G32190
2829069	AT3G32195
2084647	AT3G32200
2829089	AT3G32205
2084667	AT3G32210
2084677	AT3G32220
2829084	AT3G32223
2829099	AT3G32226
2084637	AT3G32230
2084652	AT3G32240
2084662	AT3G32250
2084672	AT3G32260
2084682	AT3G32270
2829104	AT3G32275
2084627	AT3G32280
2084642	AT3G32290
2829074	AT3G32295
2084657	AT3G32300
2829079	AT3G32305
2103683	AT3G32310
2831052	AT3G32313
2831057	AT3G32316
2103693	AT3G32320
504953425	AT3G32330
2103688	AT3G32340
2831047	AT3G32360
2114211	AT3G32370
2831062	AT3G32371
2828676	AT3G32373
2828641	AT3G32375
2828601	AT3G32377
2828651	AT3G32383
2828661	AT3G32385
2828666	AT3G32387
2828631	AT3G32389
2828681	AT3G32391
2828656	AT3G32393
504953708	AT3G32394
2828646	AT3G32395
2828606	AT3G32397
2078754	AT3G32400
2828611	AT3G32405
504953709	AT3G32410
2828591	AT3G32415
2828636	AT3G32425
2828626	AT3G32435
2828596	AT3G32445
2828671	AT3G32455
2828686	AT3G32465
2828616	AT3G32475
2828621	AT3G32677
2103140	AT3G32880
2103135	AT3G32890
2831029	AT3G32893
2830979	AT3G32894
2830984	AT3G32895
504953433	AT3G32896
2830994	AT3G32897
2831004	AT3G32898
2831014	AT3G32899
2103145	AT3G32900
2831019	AT3G32901
504953432	AT3G32902
504953431	AT3G32903
504953430	AT3G32904
4515101571	AT3G32905
2103125	AT3G32910
2830989	AT3G32912
2830999	AT3G32914
2831009	AT3G32917
2103130	AT3G32920
6530297146	AT3G32920
2831024	AT3G32925
2096642	AT3G32930
2096647	AT3G32940
2096652	AT3G32950
2096637	AT3G32960
2830428	AT3G32962
2830418	AT3G32964
2830413	AT3G32966
2830378	AT3G32968
2830363	AT3G32970
2830348	AT3G32975
1005027710	AT3G32980
2097282	AT3G32990
2830403	AT3G33000
2830393	AT3G33002
2830383	AT3G33004
2830343	AT3G33005
2830358	AT3G33006
2830373	AT3G33008
2830368	AT3G33009
1005027711	AT3G33010
2830353	AT3G33011
2830388	AT3G33025
2830398	AT3G33030
2830423	AT3G33035
2830433	AT3G33045
2830408	AT3G33055
3438390	AT3G33058
3438356	AT3G33064
3438407	AT3G33065
3438352	AT3G33066
504953511	AT3G33067
3698528	AT3G33069
504953510	AT3G33070
3438374	AT3G33071
3438378	AT3G33072
3438370	AT3G33073
3698895	AT3G33074
3698892	AT3G33075
504953494	AT3G33076
1006228485	AT3G33077
3438386	AT3G33079
3698523	AT3G33080
3438394	AT3G33081
3438403	AT3G33082
3438411	AT3G33083
1006228486	AT3G33084
3438415	AT3G33085
2830461	AT3G33091
2830501	AT3G33094
2830496	AT3G33097
2830486	AT3G33100
2830491	AT3G33103
2830466	AT3G33106
2830471	AT3G33109
2830476	AT3G33112
2830481	AT3G33115
2830840	AT3G33118
2830845	AT3G33121
2830790	AT3G33124
2830800	AT3G33127
2830795	AT3G33130
504953507	AT3G33131
2830810	AT3G33133
2830820	AT3G33136
2830830	AT3G33139
2830805	AT3G33142
2830815	AT3G33145
2830825	AT3G33148
3701760	AT3G33151
2830272	AT3G33154
2830282	AT3G33157
2830292	AT3G33160
2830302	AT3G33163
2830312	AT3G33166
2830322	AT3G33169
2830327	AT3G33172
2830332	AT3G33175
2830277	AT3G33178
2830287	AT3G33181
2830297	AT3G33185
1009022022	AT3G33187
2830307	AT3G33189
2830317	AT3G33193
2830930	AT3G33197
2830950	AT3G33201
2830960	AT3G33205
2830890	AT3G33215
2830900	AT3G33225
504953454	AT3G33230
2830910	AT3G33235
504953450	AT3G33293
2830920	AT3G33377
504953451	AT3G33393
504953453	AT3G33448
504953449	AT3G33494
2102201	AT3G33520
4010712661	AT3G33528
5019474284	AT3G33530
6530297147	AT3G33530
2102206	AT3G33530
2830935	AT3G33537
2830940	AT3G33545
2830945	AT3G33555
2830955	AT3G33565
2830895	AT3G33570
504953452	AT3G33572
2830905	AT3G33575
2830915	AT3G33585
2830925	AT3G33595
2828780	AT3G34299
3702771	AT3G35003
2828785	AT3G35707
2828830	AT3G36411
504953428	AT3G36659
2828800	AT3G37820
2828805	AT3G38525
2828825	AT3G39230
2828810	AT3G39935
2828820	AT3G40640
2828815	AT3G41345
4515101572	AT3G41761
6530297148	AT3G41762
1005714652	AT3G41768
1005714651	AT3G41979
4515101573	AT3G42047
2083880	AT3G42050
504953662	AT3G42052
504953661	AT3G42054
504953667	AT3G42057
2083885	AT3G42060
504953666	AT3G42065
2083890	AT3G42070
2083895	AT3G42080
504953663	AT3G42083
504953665	AT3G42086
2083900	AT3G42090
2083905	AT3G42100
2083865	AT3G42110
504953664	AT3G42115
2083870	AT3G42120
2083875	AT3G42130
3699745	AT3G42140
4515101574	AT3G42148
1006228706	AT3G42150
1009021726	AT3G42150
2100798	AT3G42150
504953502	AT3G42155
2100803	AT3G42160
2100808	AT3G42170
504953506	AT3G42174
504953505	AT3G42178
1009021989	AT3G42179
4010712662	AT3G42180
2100813	AT3G42180
4010712663	AT3G42181
504953503	AT3G42182
504953504	AT3G42186
3699091	AT3G42190
3699087	AT3G42200
504953501	AT3G42203
504953680	AT3G42206
2081330	AT3G42220
2081335	AT3G42230
504953679	AT3G42233
504953687	AT3G42236
2081340	AT3G42240
504953686	AT3G42245
2081345	AT3G42250
504953684	AT3G42251
504953683	AT3G42252
504953685	AT3G42253
504953682	AT3G42254
504953681	AT3G42255
504953678	AT3G42256
504953677	AT3G42257
504953676	AT3G42258
2081350	AT3G42260
2081310	AT3G42270
3701822	AT3G42280
3701826	AT3G42290
2097015	AT3G42300
504953554	AT3G42305
2097025	AT3G42310
504953553	AT3G42313
504953552	AT3G42316
2097035	AT3G42320
2097045	AT3G42330
2097055	AT3G42340
2097065	AT3G42350
504953558	AT3G42353
504953557	AT3G42356
2097070	AT3G42360
2097080	AT3G42380
504953556	AT3G42383
4515101575	AT3G42385
504953555	AT3G42386
2097020	AT3G42390
2097030	AT3G42400
2097040	AT3G42410
2097050	AT3G42420
2097060	AT3G42430
504953476	AT3G42431
504953473	AT3G42432
504953472	AT3G42433
504953470	AT3G42434
504953468	AT3G42436
504953467	AT3G42438
2101555	AT3G42440
504953469	AT3G42445
2101570	AT3G42450
2101580	AT3G42460
5019474285	AT3G42466
2101590	AT3G42470
504953465	AT3G42471
504953477	AT3G42472
1009022012	AT3G42473
504953478	AT3G42474
4515101576	AT3G42475
504953475	AT3G42476
504953474	AT3G42478
2101595	AT3G42480
2101540	AT3G42490
2101545	AT3G42500
2101550	AT3G42510
2101565	AT3G42520
2101560	AT3G42530
504953466	AT3G42535
2101575	AT3G42540
1009022001	AT3G42542
504953471	AT3G42545
2101585	AT3G42550
504953575	AT3G42553
504953574	AT3G42556
1009022014	AT3G42557
2096473	AT3G42560
4010712664	AT3G42565
2096483	AT3G42570
2096493	AT3G42580
2096503	AT3G42590
2096513	AT3G42600
2096523	AT3G42610
2096533	AT3G42620
504953572	AT3G42621
504953571	AT3G42622
504953565	AT3G42624
504953569	AT3G42626
504953570	AT3G42628
2096543	AT3G42630
2096548	AT3G42640
504953567	AT3G42645
4515101577	AT3G42646
2096478	AT3G42650
504953568	AT3G42653
504953566	AT3G42656
4010712665	AT3G42658
2096488	AT3G42660
2096498	AT3G42670
2096508	AT3G42680
2096518	AT3G42690
3699946	AT3G42700
3699950	AT3G42710
504953573	AT3G42711
504953641	AT3G42712
504953639	AT3G42713
504953637	AT3G42714
504953636	AT3G42715
504953635	AT3G42716
504953634	AT3G42717
504953645	AT3G42718
1006228548	AT3G42719
2085022	AT3G42720
504953644	AT3G42721
504953643	AT3G42722
504953633	AT3G42723
504953642	AT3G42724
3699941	AT3G42725
1006227832	AT3G42726
1006228549	AT3G42727
4515101578	AT3G42728
2085027	AT3G42730
2085032	AT3G42740
2085037	AT3G42750
2085042	AT3G42760
504953638	AT3G42763
504953640	AT3G42766
2085012	AT3G42770
3702226	AT3G42780
504953527	AT3G42783
504953524	AT3G42786
2099320	AT3G42790
504953525	AT3G42791
504953522	AT3G42792
504953523	AT3G42794
504953521	AT3G42796
504953520	AT3G42798
2099325	AT3G42800
504953519	AT3G42803
504953518	AT3G42806
2099330	AT3G42810
2099335	AT3G42820
2099340	AT3G42830
504953529	AT3G42835
1006227951	AT3G42836
504953528	AT3G42837
2078515	AT3G42850
2078525	AT3G42860
2078535	AT3G42870
504953710	AT3G42875
2078545	AT3G42880
504953718	AT3G42883
504953717	AT3G42886
2078555	AT3G42890
2078565	AT3G42900
2078575	AT3G42910
504953716	AT3G42913
504953719	AT3G42916
2078580	AT3G42920
504953715	AT3G42922
504953714	AT3G42924
504953713	AT3G42927
2078585	AT3G42930
504953711	AT3G42935
2078520	AT3G42940
504953712	AT3G42945
2078530	AT3G42950
2078540	AT3G42960
2078550	AT3G42970
2078560	AT3G42980
2078570	AT3G42990
504953647	AT3G42993
504953646	AT3G42996
2084815	AT3G43000
1006228545	AT3G43005
2084835	AT3G43020
1006228544	AT3G43025
2084855	AT3G43040
2084790	AT3G43050
2084800	AT3G43060
2084805	AT3G43070
2084810	AT3G43080
1009022003	AT3G43083
2084820	AT3G43090
504953652	AT3G43095
2084830	AT3G43100
2084840	AT3G43110
2084850	AT3G43120
504953651	AT3G43123
504953650	AT3G43126
1006228546	AT3G43128
2084785	AT3G43130
2084795	AT3G43140
504953649	AT3G43141
504953648	AT3G43142
504953439	AT3G43144
504953440	AT3G43146
1006228728	AT3G43147
504953442	AT3G43148
2103117	AT3G43150
504953441	AT3G43151
504953436	AT3G43152
504953438	AT3G43153
504953437	AT3G43154
504953435	AT3G43156
504953434	AT3G43157
504953443	AT3G43158
2084720	AT3G43160
2084735	AT3G43170
504953657	AT3G43175
2084745	AT3G43180
2084755	AT3G43190
2084765	AT3G43200
504953656	AT3G43205
2084700	AT3G43210
2084710	AT3G43220
5019474286	AT3G43220
2084715	AT3G43230
2084730	AT3G43240
2084725	AT3G43250
5019474287	AT3G43251
2084740	AT3G43260
2084750	AT3G43270
2084760	AT3G43280
2084695	AT3G43290
4515101579	AT3G43291
6530297149	AT3G43300
2084705	AT3G43300
504953653	AT3G43302
1006228543	AT3G43303
504953655	AT3G43304
504953654	AT3G43307
3699900	AT3G43310
504953448	AT3G43315
2102285	AT3G43320
2102295	AT3G43330
2102305	AT3G43340
2102315	AT3G43350
1006228725	AT3G43352
504953447	AT3G43355
1006227842	AT3G43356
1006227904	AT3G43357
1006228724	AT3G43358
1006228723	AT3G43359
2102255	AT3G43360
2102260	AT3G43370
2102265	AT3G43380
2102280	AT3G43390
2102275	AT3G43400
4515101580	AT3G43402
2102290	AT3G43410
2102300	AT3G43420
1006227843	AT3G43425
2102310	AT3G43430
4515101581	AT3G43431
4515101582	AT3G43432
504953445	AT3G43433
504953446	AT3G43436
6530297150	AT3G43440
2098178	AT3G43440
504953543	AT3G43442
504953541	AT3G43444
504953539	AT3G43447
2098193	AT3G43450
2098203	AT3G43460
2098213	AT3G43470
2098223	AT3G43480
504953538	AT3G43485
2098163	AT3G43490
2098168	AT3G43500
1009021966	AT3G43505
2098173	AT3G43510
2098188	AT3G43520
504953535	AT3G43521
504953534	AT3G43522
504953532	AT3G43523
504953533	AT3G43524
504953544	AT3G43526
504953542	AT3G43528
2098183	AT3G43530
2098198	AT3G43540
1006228682	AT3G43540
504953537	AT3G43546
3698857	AT3G43550
504953536	AT3G43563
504953703	AT3G43566
2079848	AT3G43570
1006228478	AT3G43571
4515101583	AT3G43572
1006228479	AT3G43573
4515101584	AT3G43574
504953702	AT3G43575
2079853	AT3G43580
1006228482	AT3G43583
1006228481	AT3G43586
2079858	AT3G43590
2079833	AT3G43600
2079838	AT3G43610
2079843	AT3G43620
1006228480	AT3G43622
4515101585	AT3G43623
504953700	AT3G43625
3698866	AT3G43630
504953697	AT3G43635
2080202	AT3G43640
2080207	AT3G43650
504953690	AT3G43652
504953691	AT3G43654
504953692	AT3G43657
2080212	AT3G43660
2080172	AT3G43670
504953693	AT3G43675
2080177	AT3G43680
504953694	AT3G43681
504953695	AT3G43682
504953698	AT3G43684
504953699	AT3G43686
504953689	AT3G43688
2080182	AT3G43690
2080187	AT3G43700
2080197	AT3G43710
504953696	AT3G43715
1009021948	AT3G43720
2101043	AT3G43720
4515101586	AT3G43722
504953498	AT3G43723
504953495	AT3G43726
2101053	AT3G43730
2101063	AT3G43740
1006228710	AT3G43740
2101073	AT3G43750
2101083	AT3G43760
2101093	AT3G43770
2101103	AT3G43780
2101108	AT3G43790
1006228712	AT3G43790
1006228713	AT3G43790
2101113	AT3G43800
2101048	AT3G43810
2101058	AT3G43820
504953497	AT3G43825
1006228711	AT3G43826
1006228714	AT3G43828
4515101587	AT3G43829
2101068	AT3G43830
1006228715	AT3G43832
1009021993	AT3G43833
504953496	AT3G43835
2101078	AT3G43840
2101088	AT3G43850
2101098	AT3G43860
504953548	AT3G43862
1009022009	AT3G43863
504953549	AT3G43864
504953547	AT3G43867
2097093	AT3G43870
2097098	AT3G43880
2097113	AT3G43890
2097123	AT3G43900
2097128	AT3G43910
2097138	AT3G43920
